 0.000, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.010, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.020, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.030, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.040, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.050, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.060, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.070, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.080, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.090, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.100, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.110, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.120, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.130, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.140, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.150, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.160, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.170, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.180, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.190, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.200, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.210, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.220, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.230, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.240, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.250, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.260, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.270, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.280, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.290, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.300, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.310, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.320, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.330, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.340, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.350, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.360, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.370, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.380, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.390, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.400, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.410, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.420, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.430, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.440, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.450, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.460, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.470, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.480, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.490, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.500, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.510, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.520, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.530, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.540, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.550, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.560, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.570, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.580, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.590, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.600, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.610, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.620, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.630, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.640, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.650, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.660, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.670, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.680, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.690, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.700, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.710, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.720, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.730, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.740, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.750, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.760, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.770, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.780, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.790, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.800, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.810, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.820, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.830, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.840, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.850, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.860, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.870, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.880, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.890, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.900, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.910, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.920, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.930, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.940, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.950, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.960, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.970, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.980, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 0.990, -0.156,  0.155,  1.137,  0.000,  0.000,  0.000
 1.000, -0.156,  0.155,  1.137,  0.000, -0.000,  0.000
 1.010, -0.156,  0.155,  1.137,  0.000, -0.000,  0.000
 1.020, -0.156,  0.155,  1.137,  0.001, -0.000,  0.001
 1.030, -0.156,  0.155,  1.137,  0.001, -0.001,  0.003
 1.040, -0.156,  0.155,  1.137,  0.002, -0.001,  0.006
 1.050, -0.156,  0.155,  1.137,  0.003, -0.002,  0.009
 1.060, -0.156,  0.155,  1.137,  0.004, -0.003,  0.012
 1.070, -0.156,  0.155,  1.137,  0.006, -0.004,  0.017
 1.080, -0.156,  0.155,  1.138,  0.008, -0.006,  0.022
 1.090, -0.156,  0.155,  1.138,  0.009, -0.007,  0.027
 1.100, -0.156,  0.155,  1.138,  0.012, -0.009,  0.033
 1.110, -0.155,  0.155,  1.138,  0.014, -0.011,  0.040
 1.120, -0.155,  0.154,  1.139,  0.016, -0.012,  0.047
 1.130, -0.155,  0.154,  1.139,  0.019, -0.014,  0.054
 1.140, -0.155,  0.154,  1.140,  0.022, -0.017,  0.062
 1.150, -0.155,  0.154,  1.141,  0.025, -0.019,  0.071
 1.160, -0.154,  0.154,  1.141,  0.028, -0.021,  0.079
 1.170, -0.154,  0.154,  1.142,  0.031, -0.024,  0.089
 1.180, -0.154,  0.153,  1.143,  0.035, -0.026,  0.099
 1.190, -0.153,  0.153,  1.144,  0.038, -0.029,  0.109
 1.200, -0.153,  0.153,  1.145,  0.042, -0.032,  0.119
 1.210, -0.153,  0.152,  1.147,  0.046, -0.035,  0.130
 1.220, -0.152,  0.152,  1.148,  0.050, -0.038,  0.141
 1.230, -0.152,  0.152,  1.149,  0.054, -0.041,  0.153
 1.240, -0.151,  0.151,  1.151,  0.058, -0.044,  0.165
 1.250, -0.150,  0.151,  1.153,  0.062, -0.047,  0.177
 1.260, -0.150,  0.150,  1.155,  0.066, -0.050,  0.189
 1.270, -0.149,  0.150,  1.157,  0.071, -0.054,  0.202
 1.280, -0.148,  0.149,  1.159,  0.075, -0.057,  0.214
 1.290, -0.148,  0.149,  1.161,  0.080, -0.061,  0.228
 1.300, -0.147,  0.148,  1.163,  0.085, -0.064,  0.241
 1.310, -0.146,  0.147,  1.166,  0.089, -0.068,  0.254
 1.320, -0.145,  0.147,  1.168,  0.094, -0.072,  0.268
 1.330, -0.144,  0.146,  1.171,  0.099, -0.075,  0.282
 1.340, -0.143,  0.145,  1.174,  0.104, -0.079,  0.296
 1.350, -0.142,  0.144,  1.177,  0.109, -0.083,  0.310
 1.360, -0.141,  0.144,  1.180,  0.114, -0.087,  0.324
 1.370, -0.140,  0.143,  1.183,  0.119, -0.090,  0.339
 1.380, -0.138,  0.142,  1.187,  0.124, -0.094,  0.353
 1.390, -0.137,  0.141,  1.190,  0.129, -0.098,  0.368
 1.400, -0.136,  0.140,  1.194,  0.134, -0.102,  0.382
 1.410, -0.135,  0.139,  1.198,  0.140, -0.106,  0.397
 1.420, -0.133,  0.138,  1.202,  0.145, -0.110,  0.412
 1.430, -0.132,  0.136,  1.206,  0.150, -0.114,  0.426
 1.440, -0.130,  0.135,  1.211,  0.155, -0.118,  0.441
 1.450, -0.129,  0.134,  1.215,  0.160, -0.122,  0.456
 1.460, -0.127,  0.133,  1.220,  0.166, -0.126,  0.471
 1.470, -0.125,  0.132,  1.225,  0.171, -0.130,  0.486
 1.480, -0.123,  0.130,  1.229,  0.176, -0.134,  0.500
 1.490, -0.122,  0.129,  1.235,  0.181, -0.138,  0.515
 1.500, -0.120,  0.128,  1.240,  0.186, -0.141,  0.530
 1.510, -0.118,  0.126,  1.245,  0.191, -0.145,  0.544
 1.520, -0.116,  0.125,  1.251,  0.197, -0.149,  0.559
 1.530, -0.114,  0.123,  1.256,  0.202, -0.153,  0.573
 1.540, -0.112,  0.122,  1.262,  0.207, -0.157,  0.588
 1.550, -0.110,  0.120,  1.268,  0.212, -0.161,  0.602
 1.560, -0.108,  0.118,  1.274,  0.217, -0.164,  0.616
 1.570, -0.106,  0.117,  1.280,  0.222, -0.168,  0.630
 1.580, -0.103,  0.115,  1.287,  0.226, -0.172,  0.644
 1.590, -0.101,  0.113,  1.293,  0.231, -0.176,  0.658
 1.600, -0.099,  0.111,  1.300,  0.236, -0.179,  0.671
 1.610, -0.096,  0.110,  1.307,  0.241, -0.183,  0.685
 1.620, -0.094,  0.108,  1.314,  0.245, -0.186,  0.698
 1.630, -0.091,  0.106,  1.321,  0.250, -0.190,  0.711
 1.640, -0.089,  0.104,  1.328,  0.255, -0.193,  0.724
 1.650, -0.086,  0.102,  1.335,  0.259, -0.197,  0.737
 1.660, -0.084,  0.100,  1.343,  0.263, -0.200,  0.749
 1.670, -0.081,  0.098,  1.350,  0.268, -0.203,  0.761
 1.680, -0.078,  0.096,  1.358,  0.272, -0.207,  0.774
 1.690, -0.076,  0.094,  1.366,  0.276, -0.210,  0.785
 1.700, -0.073,  0.092,  1.374,  0.280, -0.213,  0.797
 1.710, -0.070,  0.090,  1.382,  0.284, -0.216,  0.808
 1.720, -0.067,  0.088,  1.390,  0.288, -0.219,  0.820
 1.730, -0.064,  0.085,  1.398,  0.292, -0.222,  0.830
 1.740, -0.061,  0.083,  1.406,  0.296, -0.225,  0.841
 1.750, -0.058,  0.081,  1.415,  0.299, -0.227,  0.851
 1.760, -0.055,  0.079,  1.423,  0.303, -0.230,  0.862
 1.770, -0.052,  0.076,  1.432,  0.306, -0.233,  0.871
 1.780, -0.049,  0.074,  1.441,  0.310, -0.235,  0.881
 1.790, -0.046,  0.072,  1.450,  0.313, -0.238,  0.890
 1.800, -0.043,  0.069,  1.459,  0.316, -0.240,  0.899
 1.810, -0.040,  0.067,  1.468,  0.319, -0.242,  0.908
 1.820, -0.037,  0.064,  1.477,  0.322, -0.245,  0.916
 1.830, -0.033,  0.062,  1.486,  0.325, -0.247,  0.924
 1.840, -0.030,  0.059,  1.495,  0.328, -0.249,  0.932
 1.850, -0.027,  0.057,  1.505,  0.330, -0.251,  0.939
 1.860, -0.023,  0.054,  1.514,  0.333, -0.253,  0.946
 1.870, -0.020,  0.052,  1.523,  0.335, -0.254,  0.953
 1.880, -0.017,  0.049,  1.533,  0.337, -0.256,  0.960
 1.890, -0.013,  0.047,  1.543,  0.340, -0.258,  0.966
 1.900, -0.010,  0.044,  1.552,  0.342, -0.259,  0.971
 1.910, -0.007,  0.041,  1.562,  0.344, -0.261,  0.977
 1.920, -0.003,  0.039,  1.572,  0.345, -0.262,  0.982
 1.930,  0.000,  0.036,  1.582,  0.347, -0.263,  0.987
 1.940,  0.004,  0.034,  1.592,  0.349, -0.265,  0.991
 1.950,  0.007,  0.031,  1.602,  0.350, -0.266,  0.995
 1.960,  0.011,  0.028,  1.612,  0.351, -0.267,  0.999
 1.970,  0.014,  0.026,  1.622,  0.352, -0.268,  1.002
 1.980,  0.018,  0.023,  1.632,  0.353, -0.268,  1.005
 1.990,  0.021,  0.020,  1.642,  0.354, -0.269,  1.008
 2.000,  0.025,  0.018,  1.652,  0.355, -0.270,  1.010
 2.010,  0.029,  0.015,  1.662,  0.356, -0.270,  1.012
 2.020,  0.032,  0.012,  1.672,  0.356, -0.271,  1.013
 2.030,  0.036,  0.009,  1.682,  0.357, -0.271,  1.015
 2.040,  0.039,  0.007,  1.692,  0.357, -0.271,  1.015
 2.050,  0.043,  0.004,  1.702,  0.357, -0.271,  1.016
 2.060,  0.046,  0.001,  1.713,  0.357, -0.271,  1.016
 2.070,  0.050, -0.001,  1.723,  0.357, -0.271,  1.016
 2.080,  0.054, -0.004,  1.733,  0.357, -0.271,  1.015
 2.090,  0.057, -0.007,  1.743,  0.357, -0.271,  1.014
 2.100,  0.061, -0.010,  1.753,  0.356, -0.270,  1.013
 2.110,  0.064, -0.012,  1.763,  0.356, -0.270,  1.011
 2.120,  0.068, -0.015,  1.773,  0.355, -0.269,  1.009
 2.130,  0.071, -0.018,  1.783,  0.354, -0.269,  1.006
 2.140,  0.075, -0.020,  1.793,  0.353, -0.268,  1.004
 2.150,  0.078, -0.023,  1.803,  0.352, -0.267,  1.000
 2.160,  0.082, -0.026,  1.813,  0.351, -0.266,  0.997
 2.170,  0.085, -0.028,  1.823,  0.349, -0.265,  0.993
 2.180,  0.089, -0.031,  1.833,  0.348, -0.264,  0.989
 2.190,  0.092, -0.034,  1.843,  0.346, -0.263,  0.984
 2.200,  0.096, -0.036,  1.853,  0.344, -0.262,  0.979
 2.210,  0.099, -0.039,  1.863,  0.343, -0.260,  0.974
 2.220,  0.103, -0.041,  1.873,  0.341, -0.259,  0.969
 2.230,  0.106, -0.044,  1.882,  0.339, -0.257,  0.963
 2.240,  0.109, -0.047,  1.892,  0.336, -0.255,  0.956
 2.250,  0.113, -0.049,  1.901,  0.334, -0.254,  0.950
 2.260,  0.116, -0.052,  1.911,  0.332, -0.252,  0.943
 2.270,  0.119, -0.054,  1.920,  0.329, -0.250,  0.936
 2.280,  0.123, -0.057,  1.929,  0.326, -0.248,  0.928
 2.290,  0.126, -0.059,  1.939,  0.324, -0.246,  0.920
 2.300,  0.129, -0.062,  1.948,  0.321, -0.243,  0.912
 2.310,  0.132, -0.064,  1.957,  0.318, -0.241,  0.903
 2.320,  0.136, -0.066,  1.966,  0.315, -0.239,  0.895
 2.330,  0.139, -0.069,  1.975,  0.311, -0.236,  0.886
 2.340,  0.142, -0.071,  1.984,  0.308, -0.234,  0.876
 2.350,  0.145, -0.073,  1.992,  0.305, -0.231,  0.866
 2.360,  0.148, -0.076,  2.001,  0.301, -0.229,  0.856
 2.370,  0.151, -0.078,  2.009,  0.298, -0.226,  0.846
 2.380,  0.154, -0.080,  2.018,  0.294, -0.223,  0.836
 2.390,  0.157, -0.082,  2.026,  0.290, -0.220,  0.825
 2.400,  0.160, -0.085,  2.034,  0.286, -0.217,  0.814
 2.410,  0.162, -0.087,  2.042,  0.282, -0.214,  0.803
 2.420,  0.165, -0.089,  2.050,  0.278, -0.211,  0.791
 2.430,  0.168, -0.091,  2.058,  0.274, -0.208,  0.779
 2.440,  0.171, -0.093,  2.066,  0.270, -0.205,  0.768
 2.450,  0.173, -0.095,  2.074,  0.266, -0.202,  0.755
 2.460,  0.176, -0.097,  2.081,  0.261, -0.198,  0.743
 2.470,  0.179, -0.099,  2.089,  0.257, -0.195,  0.730
 2.480,  0.181, -0.101,  2.096,  0.252, -0.192,  0.718
 2.490,  0.184, -0.103,  2.103,  0.248, -0.188,  0.705
 2.500,  0.186, -0.105,  2.110,  0.243, -0.185,  0.691
 2.510,  0.189, -0.107,  2.117,  0.238, -0.181,  0.678
 2.520,  0.191, -0.108,  2.123,  0.234, -0.177,  0.664
 2.530,  0.193, -0.110,  2.130,  0.229, -0.174,  0.651
 2.540,  0.195, -0.112,  2.136,  0.224, -0.170,  0.637
 2.550,  0.198, -0.114,  2.143,  0.219, -0.166,  0.623
 2.560,  0.200, -0.115,  2.149,  0.214, -0.163,  0.609
 2.570,  0.202, -0.117,  2.155,  0.209, -0.159,  0.595
 2.580,  0.204, -0.118,  2.161,  0.204, -0.155,  0.580
 2.590,  0.206, -0.120,  2.167,  0.199, -0.151,  0.566
 2.600,  0.208, -0.121,  2.172,  0.194, -0.147,  0.552
 2.610,  0.210, -0.123,  2.178,  0.189, -0.143,  0.537
 2.620,  0.212, -0.124,  2.183,  0.184, -0.139,  0.522
 2.630,  0.214, -0.126,  2.188,  0.179, -0.136,  0.508
 2.640,  0.215, -0.127,  2.193,  0.173, -0.132,  0.493
 2.650,  0.217, -0.128,  2.198,  0.168, -0.128,  0.478
 2.660,  0.219, -0.130,  2.203,  0.163, -0.124,  0.463
 2.670,  0.220, -0.131,  2.207,  0.158, -0.120,  0.449
 2.680,  0.222, -0.132,  2.212,  0.153, -0.116,  0.434
 2.690,  0.223, -0.133,  2.216,  0.147, -0.112,  0.419
 2.700,  0.225, -0.134,  2.220,  0.142, -0.108,  0.404
 2.710,  0.226, -0.135,  2.224,  0.137, -0.104,  0.390
 2.720,  0.228, -0.136,  2.228,  0.132, -0.100,  0.375
 2.730,  0.229, -0.137,  2.231,  0.127, -0.096,  0.360
 2.740,  0.230, -0.138,  2.235,  0.122, -0.092,  0.346
 2.750,  0.231, -0.139,  2.238,  0.117, -0.089,  0.331
 2.760,  0.232, -0.140,  2.242,  0.112, -0.085,  0.317
 2.770,  0.234, -0.141,  2.245,  0.107, -0.081,  0.303
 2.780,  0.235, -0.142,  2.248,  0.102, -0.077,  0.289
 2.790,  0.236, -0.142,  2.250,  0.097, -0.073,  0.275
 2.800,  0.236, -0.143,  2.253,  0.092, -0.070,  0.261
 2.810,  0.237, -0.144,  2.256,  0.087, -0.066,  0.248
 2.820,  0.238, -0.144,  2.258,  0.082, -0.063,  0.234
 2.830,  0.239, -0.145,  2.260,  0.078, -0.059,  0.221
 2.840,  0.240, -0.146,  2.262,  0.073, -0.056,  0.208
 2.850,  0.240, -0.146,  2.264,  0.069, -0.052,  0.195
 2.860,  0.241, -0.147,  2.266,  0.064, -0.049,  0.183
 2.870,  0.242, -0.147,  2.268,  0.060, -0.046,  0.171
 2.880,  0.242, -0.147,  2.270,  0.056, -0.042,  0.159
 2.890,  0.243, -0.148,  2.271,  0.052, -0.039,  0.147
 2.900,  0.243, -0.148,  2.273,  0.048, -0.036,  0.136
 2.910,  0.244, -0.149,  2.274,  0.044, -0.033,  0.125
 2.920,  0.244, -0.149,  2.275,  0.040, -0.030,  0.114
 2.930,  0.245, -0.149,  2.276,  0.036, -0.028,  0.104
 2.940,  0.245, -0.149,  2.277,  0.033, -0.025,  0.094
 2.950,  0.245, -0.150,  2.278,  0.030, -0.022,  0.084
 2.960,  0.246, -0.150,  2.279,  0.026, -0.020,  0.075
 2.970,  0.246, -0.150,  2.280,  0.023, -0.018,  0.066
 2.980,  0.246, -0.150,  2.280,  0.020, -0.015,  0.058
 2.990,  0.246, -0.150,  2.281,  0.018, -0.013,  0.050
 3.000,  0.246, -0.151,  2.281,  0.015, -0.011,  0.043
 3.010,  0.247, -0.151,  2.282,  0.013, -0.010,  0.036
 3.020,  0.247, -0.151,  2.282,  0.011, -0.008,  0.030
 3.030,  0.247, -0.151,  2.282,  0.009, -0.006,  0.024
 3.040,  0.247, -0.151,  2.283,  0.007, -0.005,  0.019
 3.050,  0.247, -0.151,  2.283,  0.005, -0.004,  0.014
 3.060,  0.247, -0.151,  2.283,  0.004, -0.003,  0.010
 3.070,  0.247, -0.151,  2.283,  0.002, -0.002,  0.007
 3.080,  0.247, -0.151,  2.283,  0.002, -0.001,  0.004
 3.090,  0.247, -0.151,  2.283,  0.001, -0.001,  0.002
 3.100,  0.247, -0.151,  2.283,  0.000, -0.000,  0.001
 3.110,  0.247, -0.151,  2.283,  0.000, -0.000,  0.000
 3.120,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.130,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.140,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.150,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.160,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.170,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.180,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.190,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.200,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.210,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.220,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.230,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.240,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.250,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.260,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.270,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.280,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.290,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.300,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.310,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.320,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.330,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.340,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.350,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.360,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.370,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.380,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.390,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.400,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.410,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.420,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.430,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.440,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.450,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.460,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.470,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.480,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.490,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.500,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.510,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.520,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.530,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.540,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.550,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.560,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.570,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.580,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.590,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.600,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
 3.610,  0.247, -0.151,  2.283,  0.000,  0.000,  0.000
